age,location,policy_type,gender,income_bracket,policy_duration_months,coverage_amount,premium_paid,vehicle_age,late_payments,previous_claims,claim_frequency,premium_to_coverage,has_late_payments,high_risk_location,young_and_risky,high_claim_risk,underinsured,age_risk,claim_severity,claims_and_location
39,0,0,1,0,38,3131042.637605748,12861.39144719584,12.218514246333037,3,0,0.0,0.004107702415689136,1,0,0,0,1,0,0.0,0
58,2,1,0,0,59,2013957.6742130816,1806.359291053082,14.629382386596612,2,0,0.0,0.0008969201811997778,1,1,0,0,1,0,0.0,0
73,2,0,1,1,64,726789.798566469,11633.981328970132,7.913771398641667,0,0,0.0,0.016007353421640804,0,1,0,0,0,0,0.0,0
80,0,1,1,2,38,1961137.876730166,26656.485150214605,2.066988553897076,2,0,0.0,0.013592356422555966,1,0,0,0,0,0,0.0,0
80,0,1,0,1,26,2110403.58247249,7160.372336649149,13.645812423110153,5,0,0.0,0.0033928924127068303,1,0,0,0,1,0,0.0,0
72,2,2,0,0,107,3161741.945146788,43447.947469440944,8.48555725446909,1,1,0.11202389843166544,0.013741775289003248,1,1,0,0,0,0,934.492103541725,1
33,0,2,1,1,13,809775.5687357782,3939.052836853117,2.8768065781403385,1,4,3.658536585365854,0.004864375933641722,1,0,0,0,1,0,30745.580322828595,0
46,0,0,1,2,26,234895.41832541145,39017.4385013647,17.9313396099147,3,0,0.0,0.16610556782447056,1,0,0,0,0,0,0.0,0
79,0,1,0,2,55,3049650.8200364667,22868.29686135076,5.034160109882883,4,0,0.0,0.007498660710963199,1,0,0,0,1,0,0.0,0
66,1,1,1,1,55,373768.4126820876,31029.51998270435,6.9697900964262605,3,0,0.0,0.08301803496411683,1,1,0,0,0,0,0.0,0
65,1,0,1,0,22,811642.6966590278,24689.702118899848,4.1823128403745,5,0,0.0,0.030419422137765877,1,1,0,0,0,0,0.0,0
47,2,0,0,2,84,4908276.872416283,21981.551126966144,7.839389623353026,0,0,0.0,0.00447846599806018,0,1,0,0,1,0,0.0,0
29,0,0,0,2,78,162691.1244042843,34336.470113505304,12.224768564633678,1,1,0.15360983102918588,0.21105311140175498,1,0,0,0,0,1,1281.886937572106,0
52,2,1,0,0,107,3229271.005847509,12129.21586789256,4.141917991876756,5,2,0.22404779686333087,0.0037560228944455124,1,1,0,0,1,0,1868.98420708345,2
28,0,0,0,1,45,737183.8028139818,24851.69676956995,7.17980947132496,2,0,0.0,0.03371166910828648,1,0,0,0,0,1,0.0,0
63,3,2,1,0,63,4114825.790819219,40560.972140809776,0.2689103633592649,0,5,0.9505703422053232,0.009857275642807166,0,0,0,0,1,0,7935.248373274084,0
67,1,1,0,0,79,2929740.461922555,8601.979014034954,3.1895021441517435,5,2,0.3033367037411527,0.002936089082453833,1,1,0,0,1,0,2531.3251487153525,2
38,1,0,0,0,40,2388740.3483214024,5543.802751267735,18.13811863151082,5,1,0.29910269192422734,0.002320805914278367,1,1,0,0,1,0,2499.3751562109474,1
80,0,1,0,0,59,2329014.924886926,30577.06787170593,12.706933911617304,0,0,0.0,0.013128755601213203,0,0,0,0,0,0,0.0,0
38,0,0,0,0,26,3371174.020457863,48215.39623281268,10.08266896242585,5,2,0.9188361408882084,0.014302256661090917,1,0,0,0,0,0,7689.350249903882,0
22,1,2,1,0,22,4201478.838160709,22031.35651676927,10.296426289666048,5,0,0.0,0.0052437147283066745,1,1,1,0,1,1,0.0,0
65,2,0,1,1,53,84303.9699860916,40916.70000134327,12.841719011987724,2,2,0.45180722891566266,0.48534719248241515,1,1,0,0,0,0,3772.8730428221093,2
37,0,2,1,0,112,150243.34613122637,24041.51120297742,4.212034655809989,5,1,0.10702818408847663,0.16001713368262988,1,0,0,0,0,0,892.7774305865547,0
54,4,1,0,1,60,1398637.475629642,12498.021991658592,0.6803945097138464,3,2,0.3992015968063872,0.008935855159088778,1,0,0,0,1,0,3332.777870354941,0
20,4,1,1,1,85,3704398.29608894,24768.29518357825,8.203653303939449,3,0,0.0,0.006686185754611341,1,0,0,0,1,1,0.0,0
61,1,2,0,0,26,1009218.0285449266,22652.537210096823,18.182351545403318,4,0,0.0,0.02244563250450504,1,1,0,0,0,0,0.0,0
50,4,0,1,0,22,2063320.8059440383,13366.300911721704,10.21351399006164,4,0,0.0,0.006478052665603615,1,0,0,0,1,0,0.0,0
70,0,1,0,1,60,2562589.938387396,18303.4457687068,17.654611557975013,2,1,0.1996007984031936,0.0071425573881708695,1,0,0,0,1,0,1666.3889351774706,0
78,0,1,0,2,119,1896028.6824941724,20212.608666878557,2.519848503443778,5,0,0.0,0.010660497252438433,1,0,0,0,0,0,0.0,0
26,0,2,1,1,21,2349948.501999758,43105.240188614094,5.469759918339205,4,1,0.5681818181818182,0.01834305729189463,1,0,0,0,0,1,4759.63826749167,0
78,1,1,1,0,27,4003806.206108012,16066.629424772254,12.804631009502206,3,1,0.4424778761061947,0.004012838923156021,1,1,0,0,1,0,3702.332469455757,1
26,0,2,1,1,98,1184534.049940847,46332.434709144414,0.4692415145422757,0,0,0.0,0.039114480770150374,0,0,0,0,0,1,0.0,0
21,4,2,1,1,22,1667367.3568114936,1661.1793228642036,3.00592652194291,2,2,1.0849909584086799,0.000996288733922433,1,0,0,0,1,1,9086.778736937755,0
52,0,2,1,0,80,2656560.9223751887,7291.358485257528,2.206288334664399,3,0,0.0,0.0027446607365178865,1,0,0,0,1,0,0.0,0
34,0,2,1,1,89,4332214.617915002,2326.882361488528,10.343308718852969,3,1,0.13464991023339318,0.0005371115148577957,1,0,0,0,1,0,1123.4692731153802,0
51,3,1,0,0,117,1065903.4306035014,38616.10826036113,17.63036258760829,4,3,0.3073770491803279,0.03622852388814616,1,0,0,0,0,0,2563.883428766772,0
41,0,1,0,2,65,2647536.593838836,7103.0577744346265,0.063860307895307,3,0,0.0,0.002682893133237682,1,0,0,0,1,0,0.0,0
49,0,0,0,0,98,4385085.062789912,29129.83517243692,1.1190545280082431,5,0,0.0,0.006642935014691452,1,0,0,0,1,0,0.0,0
18,2,0,1,2,60,606890.7679948383,39116.32124980055,13.275074887385616,0,0,0.0,0.06445364251379881,0,1,1,0,0,1,0.0,0
25,0,2,0,0,32,3621098.7033664654,24978.643130885903,7.369473572898726,0,1,0.3735990037359901,0.006898084009332003,0,0,0,0,1,1,3124.023742580444,0
62,0,2,1,2,106,1157458.7276333496,5798.751389373719,17.867570742235664,0,0,0.0,0.005009899014828294,0,0,0,0,1,0,0.0,0
40,0,0,1,1,24,909356.790580272,42034.76979705945,10.75725239890978,5,1,0.49751243781094534,0.046224726939125035,1,0,0,0,0,0,4164.931278633902,0
64,1,1,1,0,35,1219929.9452357816,11104.897320759856,1.192504465784039,1,0,0.0,0.009102897484481853,1,1,0,0,1,0,0.0,0
57,4,1,0,0,94,2539185.2398208585,5627.025525790444,0.1383895056308004,1,0,0.0,0.0022160752257785977,1,0,0,0,1,0,0.0,0
29,3,1,1,2,61,3036806.2836233834,38609.15906494496,8.782474552024409,5,0,0.0,0.012713737832411502,1,0,0,0,0,1,0.0,0
71,0,0,1,2,61,1011540.178453042,2367.2638712829366,7.942665002956167,0,1,0.19633507853403143,0.002340256866020534,0,0,0,0,1,0,1639.0755613833799,0
29,0,0,0,2,79,604216.9577147316,31271.505276938904,9.62715483799828,1,1,0.15166835187057634,0.05175542387565503,1,0,0,0,0,1,1265.6625743576762,0
63,1,2,1,2,82,2290691.956256357,21598.73343254651,8.592142277717866,3,2,0.29225523623964933,0.009428912202387906,1,1,0,0,1,0,2438.7269845140836,2
64,4,0,1,0,29,334115.26940232766,22285.601890628623,12.037653343796906,2,3,1.2362637362637365,0.0667003374718258,1,0,0,0,0,0,10341.261633919337,0
32,0,0,1,1,74,2717732.726425179,40417.25087076497,18.015256945848524,4,1,0.16189962223421478,0.014871679738431001,1,0,0,0,0,0,1351.1687609782462,0
58,0,1,0,2,65,3430209.5583839854,3288.1104270770816,15.120342086578775,1,3,0.5528255528255528,0.0009585742099792905,1,0,0,0,1,0,4614.674665436087,0
36,2,0,0,0,120,4731663.587748731,37340.74743881975,10.58370572995398,5,4,0.3996003996003996,0.007891674179158899,1,1,0,0,1,0,3333.0555787017747,4
43,4,0,0,1,114,757556.9741828002,35568.80828116081,10.549678884640016,4,0,0.0,0.04695199044271233,1,0,0,0,0,0,0.0,0
69,0,0,1,1,100,2194889.8339541955,44576.8785598241,19.6576914327277,1,0,0.0,0.02030939214676797,1,0,0,0,0,0,0.0,0
46,0,2,1,1,71,1320691.9251300872,29280.76571696036,18.83663773998175,5,0,0.0,0.022170776498363506,1,0,0,0,0,0,0.0,0
39,0,0,0,0,87,1128620.3081022226,8844.759570428694,3.1438481506464044,4,0,0.0,0.007836789244855326,1,0,0,0,1,0,0.0,0
57,0,0,1,2,66,2621647.337061036,3277.9384175363284,12.726958292294665,5,3,0.544464609800363,0.0012503353745159582,1,0,0,0,1,0,4544.765944553855,0
38,2,1,0,0,28,760025.6442029538,22658.72254970678,6.23658000604979,3,2,0.8534850640113798,0.02981310226096144,1,1,0,0,0,0,7140.307033202427,2
68,2,1,0,2,19,126305.11185637124,36290.1776493397,3.9884699862455855,4,1,0.6276150627615062,0.2873215045911387,1,1,0,0,0,0,5260.389268805891,1
55,2,0,1,1,14,852571.0114840626,3072.9616716932496,18.845179796535817,1,1,0.8498583569405098,0.003604346845315213,1,1,0,0,1,0,7137.758743754462,1
37,0,0,1,0,120,1710803.250916469,13164.072276343884,1.71911444698438,4,3,0.2997002997002997,0.007694673360215573,1,0,0,0,1,0,2499.791684026331,0
74,0,0,1,1,50,104317.20838644114,38768.53235980389,0.5458588475058912,3,3,0.7182761372705506,0.3716407795325466,1,0,0,0,0,0,5998.80023995201,0
46,0,1,1,1,113,4292811.931226918,12290.874525961546,9.41048923117088,4,0,0.0,0.0028631290385501313,1,0,0,0,1,0,0.0,0
68,0,0,0,1,42,2938681.1181865074,19675.017643747407,10.720777087478837,2,1,0.2849002849002849,0.006695186304847263,1,0,0,0,1,0,2380.38562247084,0
21,2,0,0,1,110,184429.57765933604,37598.7683864514,2.143672019897851,1,1,0.10897203051216856,0.2038651653654451,1,1,1,0,0,1,909.008271975275,1
72,0,2,1,0,74,1181641.3596983424,22090.88837631667,18.94459708708576,1,0,0.0,0.018695087141334756,1,0,0,0,0,0,0.0,0
24,0,1,0,1,111,3338424.7275112104,38796.05176897104,1.8429541637249411,3,0,0.0,0.011621065268613312,1,0,0,0,0,1,0.0,0
45,0,0,0,0,59,198201.92585078915,14241.052902402138,14.43374526806975,1,1,0.20297699594046006,0.0718512301167589,1,0,0,0,0,0,1694.628029147602,0
45,1,1,0,1,107,1915980.891823192,47945.2605458598,7.299880148738708,0,0,0.0,0.025023871845609984,0,1,0,0,0,0,0.0,0
21,1,0,0,1,92,528490.38747699,5596.638000170591,5.25856540089459,2,4,0.5210594876248371,0.010589857501458697,1,1,1,0,0,1,4347.353548527334,4
39,3,0,1,0,85,1988415.2904351223,37821.419956817845,4.221115287888879,1,0,0.0,0.01902088560098156,1,0,0,0,0,0,0.0,0
29,0,0,0,0,69,4841706.47608536,4635.160986529807,3.517273959701848,5,0,0.0,0.000957340350938425,1,0,0,0,1,1,0.0,0
62,2,1,0,0,56,2302289.296567209,42410.882473142025,10.557507845040238,2,0,0.0,0.018421178586099627,1,1,0,0,0,0,0.0,0
20,0,0,1,1,98,3087805.108779353,7688.543305039722,0.8952474337982097,2,0,0.0,0.0024899703864987104,1,0,0,0,1,1,0.0,0
39,0,0,0,1,14,2071790.4505903816,29736.8897290576,15.40938922002849,3,2,1.6997167138810196,0.014353232286137524,1,0,0,0,0,0,14275.517487508923,0
61,4,0,1,0,88,1609355.0181849147,17344.7718464606,4.668987250244872,0,2,0.2723558783477077,0.01077746770768326,0,0,0,0,0,0,2272.4690376093627,0
19,0,2,1,0,45,3072568.4040415925,30631.656066969885,8.683411600894207,4,5,1.3297872340425532,0.009969397565562305,1,0,0,0,1,1,11108.642523883582,0
41,2,2,1,1,64,3122621.6917944904,3343.223015035289,1.604917716009766,3,2,0.3742981908920774,0.0010706461859001444,1,1,0,0,1,0,3124.511795032026,2
51,0,1,0,1,34,3095898.855479508,44186.085959977376,9.39571793597622,4,0,0.0,0.014272457815941483,1,0,0,0,0,0,0.0,0
44,1,2,0,1,60,182747.62079529,35996.22291173046,12.532484642529775,3,1,0.1996007984031936,0.19697230960029605,1,1,0,0,0,0,1666.3889351774706,1
72,2,0,1,1,103,3497825.2719473946,17937.97366148634,0.987768626258787,1,2,0.23273855702094645,0.005128321804426857,1,1,0,0,1,0,1941.5590719347636,2
58,3,0,0,0,42,3395386.8739157976,24056.220649795563,17.36713338274815,3,0,0.0,0.00708497189635493,1,0,0,0,1,0,0.0,0
18,3,2,0,1,101,397161.8126091939,31684.29237183183,5.971880530255183,2,1,0.11867088607594937,0.07977678258116234,1,0,0,0,0,1,990.00099000099,0
25,1,1,1,0,83,991324.5282417608,31272.44602203352,6.80823214223561,0,1,0.14436958614051973,0.03154612320754124,0,1,1,0,0,1,1204.6741356463076,1
40,0,0,0,1,32,2625740.078017234,32347.05851404831,3.318315153090148,1,1,0.3735990037359901,0.012319215699096263,1,0,0,0,0,0,3124.023742580444,0
55,2,0,1,0,67,1835853.35268634,8591.487253310508,17.676251971603186,4,0,0.0,0.004679833056349819,1,1,0,0,1,0,0.0,0
23,2,1,0,0,22,2901281.8299491163,39865.8385596536,6.913077476332214,3,1,0.5424954792043399,0.013740767274217242,1,1,1,0,0,1,4543.389368468877,1
39,0,1,0,1,14,3814044.8713001297,23526.59187517123,5.951549321328431,3,1,0.8498583569405098,0.006168409813560321,1,0,0,0,1,0,7137.758743754462,0
42,1,0,1,2,18,2762905.169262264,40211.45381884345,14.394451364985484,1,1,0.6622516556291391,0.014554047717837535,1,1,0,0,0,0,5552.470849528039,1
35,3,2,0,0,49,2321944.0293888515,46496.57650133976,6.311333646189006,4,5,1.221498371335505,0.020024848020703343,1,0,0,0,0,0,10201.999591920017,0
34,1,1,0,1,79,1355054.74567845,6060.315033072064,9.230481531404656,2,1,0.15166835187057634,0.004472376490821421,1,1,0,0,1,0,1265.6625743576762,1
78,0,0,0,1,66,3096682.961448096,18445.935911033983,19.99299649294836,4,0,0.0,0.005956675604544738,1,0,0,0,1,0,0.0,0
29,3,1,0,0,104,4144738.8521722257,27017.473764277634,9.805655711978895,5,0,0.0,0.006518498429625549,1,0,0,0,1,1,0.0,0
23,0,2,0,2,20,1348877.2479798195,7610.734739684,9.264411005082463,2,2,1.1928429423459244,0.00564227374630247,1,0,0,0,1,1,9995.002498750624,0
43,0,0,0,1,84,3951296.1009475808,13698.326135050347,15.964152107471676,1,0,0.0,0.0034667931105181794,1,0,0,0,1,0,0.0,0
44,2,1,1,0,78,2117157.454663792,3410.258161053792,0.8528514640139551,5,1,0.15360983102918588,0.0016107720932298942,1,1,0,0,1,0,1281.886937572106,1
25,0,0,1,1,92,603709.3264278141,34385.67783359767,7.511278329945559,1,0,0.0,0.05695733983022339,1,0,0,0,0,1,0.0,0
36,2,0,1,0,111,4557635.31087167,25323.21938560636,14.010607462197962,0,0,0.0,0.005556218872896389,0,1,0,0,1,0,0.0,0
77,0,0,0,1,21,3424089.57627848,2532.037652025868,18.24871461957585,3,1,0.5681818181818182,0.0007394776299582304,1,0,0,0,1,0,4759.63826749167,0
59,0,1,0,0,56,4212988.549700975,15878.762552170025,12.974955336530016,3,2,0.4276550249465431,0.0037690020580775207,1,0,0,0,1,0,3570.7909301910377,0
18,0,1,1,1,34,3291791.7495162645,20998.43240984532,10.59754639214904,0,3,1.0550996483001172,0.006379028184009758,0,0,0,0,1,1,8820.935019112027,0
74,4,1,1,1,29,661495.5034920521,17785.980719022566,9.22352646121251,3,0,0.0,0.026887530385701196,1,0,0,0,0,0,0.0,0
46,1,2,0,0,73,2731024.3099872777,1894.634300627981,9.577668747486046,2,0,0.0,0.0006937449391284831,1,1,0,0,1,0,0.0,0
62,0,2,1,1,67,3186464.16418108,15098.105942969738,9.426345693067004,5,2,0.3575685339690108,0.004738200437119286,1,0,0,0,1,0,2984.6291598268913,0
66,0,0,1,1,16,1343021.4193991348,4976.380536744168,18.78441548356889,3,1,0.7444168734491315,0.003705361975475396,1,0,0,0,1,0,6246.096189881324,0
52,0,0,1,1,101,3172954.232540998,1283.711485033702,16.202424861418653,0,1,0.11867088607594937,0.0004045792617562827,0,0,0,0,1,0,990.00099000099,0
57,1,1,0,0,92,2855609.022062102,18307.99231901954,6.487222650859925,5,0,0.0,0.006411239113429654,1,1,0,0,1,0,0.0,0
31,0,1,0,1,93,156854.4341090978,19937.153265460754,1.2125682453243725,1,0,0.0,0.12710607836902446,1,0,0,0,0,0,0.0,0
52,1,0,1,0,91,4418646.856317433,45809.27798115815,13.677199183841944,0,1,0.13169446883230906,0.010367263863141954,0,1,0,0,0,0,1098.780353807274,1
65,1,0,1,1,79,2692562.6589955087,7286.524407046538,14.579816153976433,5,1,0.15166835187057634,0.0027061670619406082,1,1,0,0,1,0,1265.6625743576762,1
62,2,0,0,1,94,2942628.9003085126,35320.01752320071,15.442031171662943,5,0,0.0,0.012002878582300638,1,1,0,0,0,0,0.0,0
37,2,1,1,0,91,799085.0727305766,13914.479432838503,4.658138611142711,1,4,0.5267778753292363,0.017413013624645497,1,1,0,0,0,0,4395.121415229096,4
73,1,2,1,0,120,4029728.701815649,25380.94841324197,12.73399600459948,5,1,0.0999000999000999,0.006298426079855445,1,1,0,0,1,0,833.2638946754437,1
66,0,0,1,0,96,2680788.3904145863,22106.97734258868,12.78472793980962,3,0,0.0,0.008246446209320295,1,0,0,0,1,0,0.0,0
30,2,2,0,0,47,488276.194654388,24717.07979171741,2.218892555517127,1,0,0.0,0.05062110247459769,1,1,0,0,0,0,0.0,0
78,2,1,1,0,13,3519547.326419433,38367.77938531357,15.475434286478787,3,0,0.0,0.010901339211521033,1,1,0,0,0,0,0.0,0
55,0,0,0,0,40,2470222.765921708,1904.2987986543696,11.841431559853124,2,0,0.0,0.0007709016438583453,1,0,0,0,1,0,0.0,0
66,4,2,1,1,86,1706568.3076864325,17129.425850244723,9.95227795368441,4,0,0.0,0.010037351375107452,1,0,0,0,0,0,0.0,0
63,0,2,0,1,36,4611829.346376496,17674.094170048324,0.7944063750983066,2,1,0.33222591362126247,0.0038323391444680032,1,0,0,0,1,0,2777.0063871146904,0
66,0,0,0,0,34,4115326.264324113,5642.429531236577,9.167755842845152,2,0,0.0,0.0013710770799487267,1,0,0,0,1,0,0.0,0
79,0,0,1,0,64,261832.01620044027,1523.5759571107706,17.013842320995167,1,0,0.0,0.005818906033841817,1,0,0,0,1,0,0.0,0
25,4,2,0,0,119,3508209.310906049,36231.69544677718,7.441771145719356,3,1,0.1007387508394896,0.010327689180593076,1,0,0,0,0,1,840.2655239055541,0
60,1,0,1,1,75,902066.7385649967,44253.85580629431,19.59159639162525,1,1,0.1597444089456869,0.04905829405273293,1,1,0,0,0,0,1333.1555792560991,1
37,2,2,1,0,89,132558.64053160104,16236.849475832778,15.73815795935703,3,0,0.0,0.12248804141199392,1,1,0,0,0,0,0.0,0
77,0,0,0,0,87,1132266.1624931667,32998.31946897974,16.473494129985728,1,0,0.0,0.02914360622142395,1,0,0,0,0,0,0.0,0
50,1,0,1,0,86,286385.9939114265,49761.995198225086,11.762737316358956,0,0,0.0,0.17375847464115418,0,1,0,0,0,0,0.0,0
43,0,0,1,1,15,3209262.5610612254,9047.743121971553,5.616846570016443,2,0,0.0,0.0028192592290694632,1,0,0,0,1,0,0.0,0
56,3,0,1,2,85,3799402.298419543,14556.483147546576,8.049561298923692,3,0,0.0,0.003831256067642311,1,0,0,0,1,0,0.0,0
38,0,0,0,0,24,931823.0716886686,41084.83255643767,12.358438296048968,4,1,0.49751243781094534,0.044090807969666204,1,0,0,0,0,0,4164.931278633902,0
70,0,1,1,0,40,1086289.3885225037,1160.4638386012305,17.70267820571768,0,0,0.0,0.0010682823934207715,0,0,0,0,1,0,0.0,0
66,0,0,1,2,32,713608.1728298033,30041.295726700904,14.53297202682087,0,0,0.0,0.04209774558297883,0,0,0,0,0,0,0.0,0
79,3,2,0,1,109,2833718.066954036,24423.236057102928,7.203259764512,4,1,0.10997067448680352,0.008618795304914549,1,0,0,0,1,0,917.3470323823502,0
59,1,2,1,0,19,2472216.5998537545,36315.33098265924,5.156467045918316,5,0,0.0,0.014689380711185942,1,1,0,0,0,0,0.0,0
60,1,1,0,1,109,80449.05376977507,26919.393050390958,12.6728955976839,1,0,0.0,0.33461412462707424,1,1,0,0,0,0,0.0,0
71,1,1,0,0,19,1879680.0250164373,26292.166631464588,1.6169041554034314,5,1,0.6276150627615062,0.013987575620142537,1,1,0,0,0,0,5260.389268805891,1
79,4,0,0,0,104,485828.0254101564,35806.333401748816,7.491986678466802,1,0,0.0,0.07370166147682194,1,0,0,0,0,0,0.0,0
58,3,2,0,0,95,2915980.30939722,27949.007346729497,5.012955650101922,1,1,0.1261564339781329,0.009584772284233732,1,0,0,0,1,0,1052.5207872855487,0
26,2,2,0,1,50,2395247.707580695,49321.56081339826,17.40453835029146,1,1,0.23942537909018355,0.020591423781092338,1,1,1,0,0,1,1999.6000799840033,1
41,0,0,1,1,92,2321515.815664281,35201.146999261175,13.125745397790189,3,0,0.0,0.015163001091835625,1,0,0,0,0,0,0.0,0
54,0,0,1,2,50,3688915.8339030887,40535.80578054975,2.4192639951182304,0,2,0.4788507581803671,0.01098854175476676,0,0,0,0,0,0,3999.2001599680066,0
66,4,0,1,0,117,2323873.619587225,21704.37373960823,10.2230662185518,4,1,0.10245901639344263,0.009339739245400982,1,0,0,0,1,0,854.627809588924,0
58,1,0,1,1,103,2456595.2358363746,47943.19316093978,15.78504025719986,4,0,0.0,0.01951611411859466,1,1,0,0,0,0,0.0,0
34,0,0,0,1,64,3181529.7904785005,22973.59843733653,2.1956018742581462,3,1,0.1871490954460387,0.00722092825718034,1,0,0,0,1,0,1562.255897516013,0
41,1,2,0,1,81,1541710.4797530188,17960.27443543102,11.43977268798622,5,1,0.14792899408284024,0.01164957659353297,1,1,0,0,0,0,1234.4155042587333,1
38,4,0,1,2,48,4690146.563555496,47027.33944100201,15.15872908463425,5,2,0.49875311720698257,0.010026837904417907,1,0,0,0,0,0,4165.798791918351,0
68,0,1,1,2,106,1443316.4389749938,19476.27545161653,4.178256060351433,5,0,0.0,0.013494113134682335,1,0,0,0,0,0,0.0,0
76,1,1,0,1,82,4573189.599369582,18914.697427701936,18.573179459919057,4,2,0.29225523623964933,0.00413599676447908,1,1,0,0,1,0,2438.7269845140836,2
56,3,1,1,1,56,4077723.819051,28262.142814695104,11.046836645538091,0,0,0.0,0.006930862412345491,0,0,0,0,1,0,0.0,0
72,1,0,0,0,43,4535919.529767361,42622.862747404295,12.63900832473863,1,0,0.0,0.009396741360537968,1,1,0,0,1,0,0.0,0
58,0,0,0,1,42,957230.5083644784,17175.481486439323,7.061825428639765,5,1,0.2849002849002849,0.01794288957249849,1,0,0,0,0,0,2380.38562247084,0
56,4,0,0,0,12,1194756.3219977638,41645.71507847819,15.480096919460957,3,1,0.9900990099009901,0.0348570783540791,1,0,0,0,0,0,8326.394671107411,0
30,4,2,1,2,13,4246700.970494819,8985.623399579148,11.973033949596644,1,1,0.9146341463414634,0.002115906780545721,1,0,0,0,1,0,7686.395080707149,0
28,3,0,0,1,65,4788003.122837953,9456.588983178044,18.352678743950257,2,1,0.18427518427518427,0.0019750590634164686,1,0,0,0,1,1,1538.2248884786954,0
63,2,0,0,0,42,3778384.340401027,23095.716826642198,9.695973458220497,0,0,0.0,0.006112590643191418,0,1,0,0,1,0,0.0,0
36,0,0,0,1,25,3208125.5971680493,13901.949062063284,12.144297467678497,1,0,0.0,0.004333355598983275,1,0,0,0,1,0,0.0,0
28,4,0,1,1,35,4056558.237017988,24734.194769245478,11.502925127193464,3,0,0.0,0.006097335046878176,1,0,0,0,1,1,0.0,0
30,0,0,1,0,24,255906.05597478888,1611.2199617650508,11.55805913216241,0,2,0.9950248756218907,0.006296138216292941,0,0,0,0,1,0,8329.862557267805,0
80,3,1,1,0,95,4278994.607499086,14559.643003929132,14.286647014016612,0,0,0.0,0.003402585024151936,0,0,0,0,1,0,0.0,0
63,4,0,0,1,86,1441581.4905453578,47429.5502555984,2.098402828992787,1,2,0.2786809103576405,0.03290105362593482,1,0,0,0,0,0,2325.311010347634,0
62,2,1,1,1,14,330448.705452404,44084.11575858687,12.066491415269912,2,0,0.0,0.13340683046152288,1,1,0,0,0,0,0.0,0
18,3,1,0,1,84,3423910.1351012094,2406.9216964648704,8.367317839303086,0,1,0.14265335235378032,0.000702974550867988,0,0,0,0,1,1,1190.3344839900012,0
57,2,0,0,0,45,3776288.9221594194,40412.33875340016,9.010289448760991,0,2,0.5319148936170213,0.0107016013550348,0,1,0,0,0,0,4443.457009553433,2
61,0,0,0,1,21,3154555.5065778755,22749.886281791747,8.681569873360127,4,2,1.1363636363636365,0.007211756509668683,1,0,0,0,1,0,9519.27653498334,0
36,2,0,1,0,90,1783191.2365127895,41025.4442514582,2.2143885152572174,3,0,0.0,0.023006755069983433,1,1,0,0,0,0,0.0,0
29,0,0,0,1,81,630168.0991149886,14724.889783713474,0.2930704770766046,1,1,0.14792899408284024,0.023366605784594822,1,0,0,0,0,1,1234.4155042587333,0
25,1,1,0,2,22,3856503.537095683,27960.038344356883,2.138056302639846,2,0,0.0,0.007250100512785337,1,1,1,0,1,1,0.0,0
25,0,2,0,1,110,284415.9787566301,49320.03945460497,8.709007693948562,1,0,0.0,0.17340811137311724,1,0,0,0,0,1,0.0,0
78,1,0,1,1,114,3810501.7376003214,17014.48859509934,7.551729632304658,4,0,0.0,0.004465157011360586,1,1,0,0,1,0,0.0,0
70,3,1,1,1,119,4789374.831866704,44351.18331334654,2.8330758258040545,0,1,0.1007387508394896,0.00926032828452831,0,0,0,0,1,0,840.2655239055541,0
62,4,0,1,0,40,4984228.06084494,43985.14840432883,14.473383909483688,0,0,0.0,0.008824866715393372,0,0,0,0,1,0,0.0,0
29,0,0,0,2,115,2011715.7192186087,8548.09881370783,14.293471369935052,5,0,0.0,0.0042491584121719245,1,0,0,0,1,1,0.0,0
78,1,2,0,2,41,587881.1212097403,12933.76329563372,18.226578082220637,4,1,0.2918287937743191,0.02200064368287966,1,1,0,0,0,0,2438.42965130456,1
65,1,2,1,0,90,517932.0480512271,7270.838174112028,16.965167581896896,1,1,0.13315579227696406,0.014038208411870291,1,1,0,0,0,0,1110.9876680368848,1
50,4,0,0,0,13,2483083.468296003,15113.320595029933,16.55924732451935,5,0,0.0,0.006086513291692204,1,0,0,0,1,0,0.0,0
62,1,2,1,0,98,3969184.507383012,26668.234601891712,16.03865654372971,5,0,0.0,0.006718819567369164,1,1,0,0,1,0,0.0,0
43,2,0,1,0,24,286997.62568564736,46475.75232525342,17.63473659923526,0,3,1.492537313432836,0.1619377532996787,0,1,0,0,0,0,12494.793835901706,3
56,4,2,0,2,101,883219.6031698472,20432.503286117477,10.2865590378755,0,0,0.0,0.023134114077002742,0,0,0,0,0,0,0.0,0
45,0,2,0,0,119,2963654.7270370666,49406.7514285813,1.5642313035441149,5,0,0.0,0.016670886392784075,1,0,0,0,0,0,0.0,0
75,4,0,0,1,48,473010.652696402,20562.5747480811,11.3328769519397,2,1,0.24937655860349128,0.04347169391671625,1,0,0,0,0,0,2082.8993959591753,0
22,4,0,1,0,32,4398136.831484231,29862.352111482287,16.930056268420522,4,1,0.3735990037359901,0.006789773303507468,1,0,0,0,1,1,3124.023742580444,0
25,4,2,0,2,32,2540337.745710407,48273.558682107054,1.8993937522728663,3,1,0.3735990037359901,0.019002811170913503,1,0,0,0,0,1,3124.023742580444,0
