customer_id,age,location,previous_claims,policy_type,gender,income_bracket,policy_duration_months,coverage_amount,premium_paid,vehicle_age,late_payments,Filed_Claim
5712,40,Eldoret,3,Auto,Male,High,93,2788576.146525166,35165.92151096572,12.980592390332538,1,0
5713,62,Eldoret,0,Auto,Female,High,119,1965334.7841071666,10015.132018448723,4.235794502100996,5,0
5714,22,Kisumu,0,Home,Male,Medium,94,1105794.8480189373,6290.480226201806,6.590619105054866,4,0
5715,48,Kisumu,0,Home,Female,High,67,1757279.6894787226,29033.008827643436,6.111953379769883,1,0
5716,79,Nairobi,0,Auto,Male,High,66,1142028.3396412565,34153.459248876585,18.451730508157322,2,0
5717,70,Mombasa,3,Home,Female,Low,91,4612073.919609345,20628.18632412251,17.74098815540064,0,0
5718,79,Mombasa,1,Auto,Male,Medium,95,3022443.7642439376,47487.814863440784,11.286620746801963,4,0
5719,58,Nairobi,2,Home,Female,High,89,4109929.1988500655,13303.366673424598,7.280351932888054,1,0
5720,74,Mombasa,0,Health,Male,Low,62,1081057.9658915885,13329.505243226155,9.23525539925587,5,0
5721,78,Nairobi,1,Home,Male,High,53,357281.305124008,43574.104569545576,11.357917952502344,3,1
5722,74,Nairobi,1,Auto,Male,Low,79,2123577.111132281,25936.049162728254,9.85122311202584,2,0
5723,77,Mombasa,0,Auto,Male,Medium,27,4684350.615114498,2762.9630562647662,1.2508757266027204,5,0
5724,71,Mombasa,0,Auto,Male,Low,35,609627.3676596768,10599.879064505762,9.25574738110599,5,0
5725,23,Kisumu,0,Home,Male,Medium,44,3953541.977957883,28689.27056340791,18.40217152116762,0,0
5726,54,Kisumu,1,Home,Male,Low,45,343042.23269096925,16972.157630406444,8.171100048151862,5,0
5727,74,Nakuru,2,Health,Female,Medium,88,867659.3901813491,24980.3841622737,14.021302630807957,1,0
5728,27,Kisumu,1,Auto,Female,Medium,53,3663247.2041589683,39904.06624271609,19.941177552985188,0,0
5729,57,Mombasa,0,Health,Male,Medium,93,1094372.9577093176,25256.71392141157,11.049489114916764,5,1
5730,24,Nairobi,0,Home,Male,High,100,159062.8818166603,23793.286600121275,9.669013648578012,2,0
5731,56,Nairobi,1,Auto,Male,High,107,1136027.8797620607,9624.83513952818,5.394868865181072,0,0
5732,55,Nairobi,0,Auto,Female,Low,44,3677258.9805260007,8168.357304872659,4.585141848233707,0,0
5733,38,Kisumu,1,Home,Male,High,113,2684254.285003289,22151.372159282888,11.114437329235729,3,0
5734,78,Mombasa,0,Auto,Female,Medium,103,2758778.8170500407,11270.51231101268,13.523142982462502,1,0
5735,37,Nairobi,0,Health,Male,Medium,47,2081631.5952177672,20621.27010363554,8.55712812840223,1,0
5736,20,Nairobi,0,Auto,Female,Low,120,771838.825126137,28711.942015206652,0.035529856512457325,1,0
5737,68,Nairobi,2,Home,Female,Low,116,1116965.5772421998,6513.731434680314,11.203234367122734,1,0
5738,39,Nairobi,1,Home,Male,Low,27,966486.1798978895,10626.487867019761,11.432211517190346,1,1
5739,64,Nakuru,2,Home,Male,High,49,3550525.1338804895,43000.0777388839,1.4622140329628053,2,0
5740,21,Mombasa,2,Home,Male,Medium,13,4243103.714896357,32039.61434633517,2.03163258701891,2,0
5741,45,Nairobi,0,Auto,Female,Low,13,1225756.4307439576,37496.131123693776,6.091539425543044,3,0
5742,29,Mombasa,1,Auto,Male,Medium,65,903990.6448978,24942.821118367003,11.960842817765219,5,1
5743,55,Mombasa,0,Auto,Male,Low,24,1295912.999059897,34755.5242230875,3.5324291963824206,0,0
5744,68,Mombasa,0,Home,Male,Medium,21,4696999.574810107,22231.875328544746,6.885360629380508,2,0
5745,80,Nairobi,0,Home,Female,Low,79,1107419.0916811745,7348.355763080074,2.9440785843600037,5,0
5746,53,Kisumu,0,Health,Female,High,40,3465348.180283842,22427.103001146705,6.712684899356591,3,0
5747,64,Nairobi,0,Home,Male,Medium,25,627862.5311852125,31678.744849675328,14.567891987084414,5,0
5748,58,Eldoret,0,Auto,Male,Low,48,3318308.66847505,13392.423568696946,7.4708259528711825,2,1
5749,22,Mombasa,1,Home,Female,Low,106,1260368.3899230012,35488.336407543764,16.349261571213496,3,1
5750,30,Kisumu,1,Health,Female,Medium,55,4194029.8205579193,7543.516275939442,18.548722587626877,5,0
5751,40,Nairobi,0,Auto,Female,Low,39,164967.97705117494,12354.10015231779,6.1443557712795265,5,0
5752,75,Nairobi,0,Home,Male,Low,114,2526276.1791048557,36543.6916726291,12.432325270222597,5,0
5753,67,Nairobi,1,Auto,Male,Medium,104,3333413.7264217297,12505.590789618462,5.2496344691139,1,1
5754,47,Nakuru,1,Auto,Male,Low,85,3730344.474676086,31822.816753416842,11.37749702288187,0,0
5755,79,Nairobi,5,Auto,Male,Medium,38,4506745.565193181,35587.79316772736,2.3854565151923235,4,0
5756,54,Nairobi,0,Auto,Male,Low,74,3147970.014382041,11405.004253632183,12.046819333094396,2,0
5757,42,Nakuru,0,Health,Female,Low,12,686598.4409062397,25752.63606100007,3.4529469893184084,0,0
5758,65,Kisumu,0,Auto,Female,Medium,114,3631412.1777605666,47162.376061254174,7.872576539331306,4,0
5759,44,Mombasa,0,Health,Male,Medium,14,2663834.740847014,29998.475810747183,4.73437978693799,3,0
5760,68,Nairobi,0,Health,Female,Medium,23,543105.2032299691,2818.253675628843,15.910780697462366,0,0
5761,31,Kisumu,3,Health,Male,Low,73,744750.1753094643,10570.877178542158,3.634098219621804,5,0
5762,74,Nairobi,0,Auto,Male,High,37,4150452.3844998083,41191.622777948076,19.267052292208195,2,1
5763,79,Mombasa,4,Auto,Male,Medium,103,2849412.8706786917,24413.935615230876,2.3811747866868505,2,0
5764,65,Nairobi,1,Auto,Male,Medium,30,831230.4959859847,4425.734324978965,8.27680018476859,2,0
5765,76,Kisumu,1,Health,Male,Medium,63,3952909.1165304235,18585.501129371372,15.364453125876976,1,0
5766,64,Mombasa,0,Auto,Female,High,109,2953073.0311184023,36000.51565870196,2.3422150761197136,2,0
5767,71,Kisumu,2,Home,Female,High,33,878546.0126501387,37459.09931705378,6.288385281158686,2,0
5768,53,Kisumu,0,Auto,Male,Medium,48,2276378.1121659167,29799.901040351193,9.056028497949482,2,0
5769,56,Nairobi,2,Health,Female,Low,42,4648228.304727872,37828.66914477344,15.246198832829547,2,0
5770,33,Nairobi,0,Health,Male,Medium,114,3769844.0660508396,21785.120183971678,15.747765991964224,2,0
5771,73,Mombasa,0,Auto,Female,Medium,40,1964897.308462787,24346.409472351323,17.110713573208752,5,0
5772,39,Mombasa,0,Auto,Female,High,39,76131.01066481575,22074.510086812632,6.128758435306059,3,0
5773,38,Nakuru,0,Auto,Female,Low,48,1168524.2577212518,15338.08533408047,0.30637077616489705,2,0
5774,71,Mombasa,1,Home,Female,Medium,64,945168.2267172033,32858.60923952116,14.390020042711436,5,0
5775,38,Kisumu,0,Auto,Female,Low,71,1919616.0983850276,33477.171597124565,3.461068315368887,5,0
5776,25,Eldoret,0,Auto,Female,Low,78,4418429.693440187,43348.49936265618,7.80104440222857,1,0
5777,66,Nairobi,0,Home,Female,Low,98,940954.1126508946,16627.696771837785,16.097257577816645,5,1
5778,33,Kisumu,0,Auto,Female,Low,100,296231.4082257565,32452.957281459254,12.209072329671839,5,0
5779,76,Nairobi,0,Home,Female,Medium,97,700090.4597878788,17791.442584559194,17.46967887361479,5,0
5780,72,Nairobi,0,Auto,Female,Low,48,2258759.879750398,45347.5971442767,13.059519954857194,2,0
5781,48,Mombasa,0,Home,Female,Low,48,384024.13159916486,16892.363800246916,7.650549595888312,3,0
5782,59,Kisumu,0,Home,Male,Low,58,2804807.595937974,39620.645346819736,0.6639447410039745,1,0
5783,27,Kisumu,2,Auto,Male,High,24,1405820.078622399,41830.43141965587,0.2950171489527831,3,0
5784,49,Kisumu,1,Home,Male,Low,54,1905753.3570894487,18610.544022997074,5.03427348008022,4,0
5785,76,Kisumu,0,Home,Female,High,97,822506.6185878831,11414.988488210276,12.93297651293102,0,0
5786,51,Nairobi,2,Health,Female,Medium,60,3741344.416265715,4612.04065928845,14.282589556773328,4,1
5787,80,Mombasa,0,Home,Female,Low,119,1937719.4759134254,45622.21706526741,6.883761068936161,4,0
5788,79,Kisumu,1,Health,Male,High,98,619868.6451166028,33044.97140165582,16.915542491960892,1,0
5789,26,Eldoret,0,Home,Male,Medium,45,1839655.1962533416,41172.9125925862,18.86705683269015,0,0
5790,34,Nairobi,1,Home,Female,Low,94,4918456.684727079,31302.773259299254,5.964004785480446,0,0
5791,28,Nairobi,1,Home,Male,Low,32,3584055.975458517,8823.368682695938,7.037268316847339,5,1
5792,49,Mombasa,1,Auto,Male,Low,83,4353013.469499196,15875.191685090538,8.107427014293581,4,0
5793,27,Eldoret,1,Auto,Female,Low,73,4465195.263359734,17537.928416497274,5.557646624455767,5,0
5794,39,Kisumu,1,Auto,Female,Low,73,2766704.0801032837,22095.15929168926,12.932360480790797,0,0
5795,74,Mombasa,0,Home,Male,Low,84,2806540.7877253946,3563.053373888214,18.17988105475646,4,0
5796,34,Nakuru,1,Home,Male,Medium,36,4537958.656612045,33835.89037905616,8.549739753980186,5,0
5797,21,Nakuru,2,Auto,Female,Medium,60,4372734.219607022,14258.904730312941,3.6011040847112397,0,0
5798,65,Mombasa,1,Auto,Female,Low,23,3595993.2378559094,24524.265556640446,3.904939906178788,3,0
5799,69,Mombasa,1,Auto,Male,Low,29,4118702.5565749314,3923.7203159808387,14.436530067428171,3,0
5800,64,Nairobi,0,Auto,Male,Low,48,3719917.633791574,35156.504295205246,14.683989891295507,4,0
5801,42,Eldoret,0,Auto,Female,Low,38,1573783.8437871179,27844.33089745317,9.518951745441305,2,0
5802,76,Kisumu,0,Home,Male,Medium,30,647888.7630261565,45350.85674945227,15.214042813232549,4,1
5803,38,Nakuru,2,Health,Male,Low,49,3600134.1473114653,10665.152841483936,10.215729468997745,3,0
5804,54,Nairobi,1,Auto,Female,Low,62,4532853.972489647,47927.54508070739,6.098916571180222,1,0
5805,55,Kisumu,3,Home,Female,High,62,4893730.54192756,45386.362793344844,2.790523034026997,2,0
5806,66,Kisumu,0,Auto,Female,Medium,72,291919.3052197518,15490.64344968085,10.323237457155816,5,0
5807,18,Kisumu,0,Health,Female,High,80,3202366.1794534647,45002.4851226068,16.719917754589954,0,0
5808,80,Nairobi,1,Health,Female,Medium,42,3105886.5665717744,15306.551233453572,18.513991661787074,1,0
5809,42,Kisumu,4,Health,Male,Medium,22,1877340.5475003622,17464.42640501004,1.2133226612501025,1,0
5810,68,Mombasa,1,Home,Male,High,85,2785179.051879021,45541.6318753113,18.368043490902362,0,0
5811,53,Mombasa,0,Auto,Male,Medium,23,2306194.206369088,39592.871230041404,3.559641852757931,4,1
5812,34,Nairobi,0,Home,Male,Medium,82,4626703.794822944,22617.622855921123,12.091452858904972,3,0
5813,58,Mombasa,0,Auto,Female,Low,114,1530818.9399343228,6570.598232728388,8.737429327870954,2,0
5814,80,Nairobi,0,Health,Male,Low,59,937577.4043279934,23699.598226308026,14.018277592483653,3,0
5815,41,Nairobi,3,Auto,Male,Medium,109,3382010.4676355044,42367.67955384712,10.59702431148211,2,0
5816,19,Mombasa,1,Health,Female,Medium,39,1464886.245761238,30004.486837699118,7.794585205428753,3,0
5817,57,Eldoret,0,Auto,Male,Medium,27,325698.7896421465,3375.785462078459,1.4243813812754569,5,0
5818,32,Kisumu,0,Home,Female,Medium,32,4017377.241703642,21014.61903270586,0.5292156564416395,3,0
5819,49,Kisumu,0,Home,Female,Low,39,1656609.5289983293,35294.658023785676,4.7492267068593,4,0
5820,56,Nairobi,2,Auto,Female,High,55,4962864.155172533,44186.220032072386,14.915175612402624,4,0
5821,76,Kisumu,1,Auto,Male,Medium,93,1594562.5728176832,48871.06618034122,12.358806713249407,0,0
5822,23,Nairobi,2,Health,Female,High,113,2800585.489732329,42000.331263052605,8.358288860607232,1,0
5823,18,Nakuru,3,Auto,Female,Low,112,847522.2057874785,43710.27567592333,10.707738544175351,5,1
5824,64,Eldoret,1,Health,Female,Medium,37,2687722.5868832264,11536.921917114954,11.816555932284068,4,0
5825,40,Mombasa,1,Health,Male,Medium,60,1361923.6592421567,43137.4464304236,1.4095279757862578,2,0
5826,75,Kisumu,1,Home,Male,Low,55,3426719.9391254336,46391.80043916534,6.454930172594384,2,0
5827,56,Mombasa,0,Home,Male,Medium,115,190709.41911468576,32075.71405767332,17.586777719545225,5,0
5828,78,Kisumu,0,Health,Female,Low,43,3510400.4011070305,24885.54799175967,14.668518814962876,3,0
5829,79,Nairobi,0,Auto,Male,Low,50,2612662.469411759,40757.3890898693,1.727601972363988,5,0
5830,74,Nairobi,0,Health,Male,Low,53,1931078.2107184133,31238.081499295255,5.52096774537141,1,0
5831,34,Mombasa,0,Auto,Female,Low,72,369623.7549342603,41554.74560451397,4.043229745210041,3,1
5832,51,Nakuru,2,Auto,Female,Medium,85,358968.3142171232,23119.55427249356,7.636701256664232,1,0
5833,76,Nairobi,0,Health,Female,High,12,3971249.7654565093,9737.309999559402,19.646791050139708,3,0
5834,58,Nairobi,3,Auto,Female,Low,39,3716291.8876385214,45962.340561289435,11.541434818338988,1,0
5835,46,Kisumu,1,Auto,Male,Low,60,2354999.5514292987,48449.86517528589,3.160251510616252,4,0
5836,26,Eldoret,2,Auto,Female,Low,75,84114.55310314565,48664.68627630601,15.706095260649416,4,0
5837,30,Nairobi,1,Auto,Female,Medium,12,4074708.6170084965,47825.73816111136,11.722776338663682,4,0
5838,23,Nairobi,1,Auto,Male,Low,47,3344506.876189986,25189.291408275727,17.23696263577809,4,0
5839,23,Mombasa,1,Auto,Female,Medium,34,430227.1550214815,31818.173397026665,9.726494787649244,5,0
5840,37,Kisumu,0,Auto,Female,High,67,1418892.0384457305,44154.60958906993,17.808522688834866,0,0
5841,69,Nairobi,2,Auto,Female,Medium,25,385609.22258960933,2141.3629252558467,17.11590047341008,2,1
5842,70,Nairobi,0,Home,Male,Low,116,4355694.917620419,8953.86720563974,1.2695016645235846,4,0
5843,20,Mombasa,1,Auto,Female,Low,83,2543657.427289939,9084.583934300239,16.4885281932002,4,1
5844,34,Kisumu,0,Auto,Male,Medium,47,1902516.3135331303,11808.295971355421,2.3578347683100476,0,0
5845,80,Nakuru,0,Home,Male,Low,71,3177049.5489861425,20869.02771418274,2.188260357614251,2,0
5846,66,Mombasa,0,Home,Male,Medium,75,3741783.1786165712,23702.757219447547,3.203740739065406,3,0
5847,29,Nairobi,2,Home,Male,Low,62,3282532.889803356,20160.62188740751,18.405757412601204,2,0
5848,65,Kisumu,0,Auto,Female,Low,18,4152748.5153392097,44061.6735653714,9.90052631102597,1,1
5849,64,Kisumu,1,Auto,Female,High,69,2992359.125333455,13650.952100085542,6.424832162773733,3,0
5850,62,Nairobi,2,Auto,Male,Medium,85,65122.79751651188,37201.90497777273,1.1042118464268569,3,0
5851,72,Nakuru,0,Home,Female,Low,104,723928.2128497157,48775.69018340972,2.3344935772878372,1,0
5852,18,Eldoret,1,Health,Male,Low,28,4342573.698658082,33143.22148269165,3.784720287574348,4,0
5853,34,Nairobi,1,Home,Male,Medium,32,682726.5733138572,3192.294993489594,3.7159442259624798,2,0
5854,20,Nairobi,0,Auto,Male,High,87,3116991.036693867,6579.5243446204595,1.6132062964800342,1,0
5855,43,Nairobi,0,Health,Female,Medium,63,1069709.658357811,42100.028907903856,1.6097957174401234,2,0
5856,32,Nairobi,0,Home,Female,High,102,4804312.651400851,18678.445052211766,5.959351229347818,5,0
5857,53,Kisumu,0,Home,Male,Low,12,1165542.751796911,20798.565533007208,10.945917684415,3,0
5858,49,Kisumu,0,Health,Male,Low,24,1841217.5090830915,44359.843325223774,11.482920170248029,3,0
5859,49,Nakuru,0,Health,Male,High,63,3879960.3877301225,35571.99580265808,5.763335794665352,4,0
5860,21,Nairobi,1,Auto,Female,Medium,70,3307715.0324901426,35882.20596218465,1.6038578679597149,5,0
5861,35,Kisumu,0,Home,Male,Low,63,1642016.7444127318,33965.640375192954,12.172337367745289,4,1
5862,66,Eldoret,2,Auto,Female,Medium,104,3504978.453345937,32014.934749735694,13.123708154748329,1,0
5863,36,Kisumu,1,Auto,Female,Low,61,4900630.347882206,38001.329423845615,13.963840087823554,2,1
5864,60,Nairobi,0,Auto,Male,Low,69,767579.9926365516,35333.80247907854,18.55645523997423,5,0
5865,69,Nairobi,2,Auto,Male,High,51,1240162.0842481826,5666.652556718878,0.7269916719705849,4,1
5866,52,Nairobi,0,Home,Female,Low,84,2272797.171345499,11802.649008768456,4.208227278581489,2,0
5867,57,Nakuru,2,Auto,Female,Medium,57,1601527.3002625126,6330.101612177711,11.437656468668894,0,0
5868,31,Nakuru,0,Auto,Male,Medium,16,1618467.6747370055,40589.354796521984,0.20059061364721353,1,0
5869,75,Nakuru,1,Auto,Female,High,111,2173733.4586663838,30170.148092701093,1.0116890517497046,5,0
5870,50,Eldoret,2,Auto,Female,Low,111,3958919.885445648,48284.747907907484,7.877441313777465,2,0
5871,31,Nairobi,3,Health,Male,Medium,112,1817044.823071208,36188.23428489774,11.498696068408194,4,0
5872,51,Nakuru,1,Health,Female,Low,89,1321068.740413937,25271.221139492107,13.654462179755756,4,0
5873,78,Nakuru,0,Health,Male,Medium,35,2776635.237649165,46699.64142003673,4.97128377055412,5,0
5874,72,Nairobi,0,Home,Male,Low,93,4364777.303936767,48322.33698387707,12.411413012102795,2,0
5875,21,Nairobi,0,Home,Female,High,63,3512329.3454042543,31740.568340574977,7.383415365891208,3,1
5876,41,Kisumu,1,Health,Female,Low,63,1733637.4379980739,31677.405519259548,11.120944508901808,0,0
5877,76,Nairobi,0,Auto,Male,Low,88,4862212.922890935,29421.241174368053,13.390618211851358,1,0
5878,46,Nairobi,6,Auto,Female,Medium,44,3469523.4238321804,5149.480948806035,5.020947930297277,2,0
5879,36,Nakuru,1,Auto,Female,Medium,64,734419.2973138428,38494.851259201234,7.167833918275948,4,0
5880,23,Nakuru,0,Auto,Female,Medium,23,3488179.1074722656,43946.37181947192,11.061508535551102,1,0
5881,74,Nairobi,2,Home,Female,Medium,32,4533738.272939906,28321.913723298978,4.629880518817702,2,0
5882,50,Kisumu,0,Health,Male,High,115,2391313.5490410016,10482.482941970364,18.800711654645987,4,0
5883,66,Eldoret,0,Auto,Female,High,42,3660691.177143138,40809.181302927704,14.473306288045258,5,0
5884,57,Mombasa,0,Auto,Male,Medium,43,796405.7332990903,44865.79774268362,12.568008111777702,0,0
5885,36,Nairobi,0,Auto,Male,Low,64,597441.7146338715,40503.08660082008,14.58528440969976,5,0
5886,70,Mombasa,1,Health,Female,Low,116,3158702.9058849798,11374.089553116026,4.682519338465392,2,0
5887,18,Eldoret,0,Health,Male,Medium,109,2031663.6331940019,11626.097474427968,0.13083304870576518,2,0
5888,22,Nakuru,1,Home,Male,Low,24,2323860.1241477383,23452.135987314476,12.947059984628728,1,0
5889,44,Nairobi,0,Home,Female,High,40,1571720.8361852022,8715.80285662607,19.292975572809855,1,0
5890,33,Nairobi,1,Auto,Female,Medium,105,2305284.1588927335,34686.53506575153,13.17383930010028,4,0
5891,23,Nakuru,1,Auto,Female,Medium,105,540239.9510160643,35698.49599650745,3.481677107894936,3,0
5892,57,Nairobi,2,Auto,Male,Low,20,584522.8334950828,49338.49837354304,17.171741530460775,0,0
5893,30,Mombasa,0,Health,Male,Medium,81,2248620.0668235742,19554.418645785012,11.578910067761441,4,0
5894,65,Nairobi,1,Home,Female,Low,58,2292938.463816248,36557.287800318416,12.351149106666828,5,1
5895,79,Nairobi,0,Auto,Female,Medium,15,4363511.101512164,25337.421233764395,10.26633273553751,5,0
5896,52,Kisumu,0,Auto,Female,Low,118,1685341.6733047047,8954.918404632772,14.680761029086984,4,0
5897,36,Nairobi,1,Auto,Male,Low,90,3400457.5897451905,45691.2134260767,19.184033997121745,1,0
5898,29,Nakuru,1,Auto,Male,Medium,86,1550420.4305890528,3936.358686209841,7.494625758214544,4,0
5899,33,Nairobi,2,Home,Female,Medium,42,1573980.4298325544,3066.0279057537728,11.616950167307001,5,0
5900,76,Eldoret,0,Health,Female,Low,73,3558787.2416540897,13979.274300038393,17.084204073339425,0,0
5901,60,Eldoret,1,Health,Female,Medium,39,2832027.5278235893,49978.84755440782,17.57781505637643,2,0
5902,27,Nairobi,0,Auto,Male,Low,49,1895985.7965378356,2019.339537645939,16.461485934548847,3,0
5903,42,Mombasa,2,Home,Female,Medium,59,2442385.2317656144,21730.656772187267,11.216150985000684,3,0
5904,37,Nairobi,0,Auto,Female,Medium,47,4229930.127459679,26414.935028608925,18.7245537951525,2,0
5905,48,Mombasa,0,Auto,Male,Medium,63,3742217.3607574957,16418.4519764223,3.397859653372872,1,0
5906,21,Kisumu,2,Home,Female,High,85,4676495.62618357,35572.399209427,4.063852733484947,5,1
5907,61,Nairobi,0,Health,Female,Medium,105,4390515.65216636,19287.43266302083,4.341918054798852,4,1
5908,40,Kisumu,0,Auto,Female,Low,117,3364228.4998153225,33412.70053844224,8.048348905875429,3,0
5909,19,Mombasa,2,Health,Male,Low,26,990719.2317567574,17856.119029188634,13.346095324102977,1,0
5910,73,Nakuru,2,Home,Female,Low,12,1841608.2483653433,8341.776016995133,8.415823070557531,4,0
5911,39,Nairobi,2,Home,Male,Low,87,2795386.7776610716,28558.506361817603,18.997115314491687,3,0
5912,68,Kisumu,0,Auto,Male,Medium,64,217479.17591092153,28083.278745825894,4.812619468737365,3,0
5913,74,Nairobi,0,Auto,Male,High,105,3422268.723390043,13908.827983757523,16.287586535849023,2,0
5914,54,Eldoret,0,Auto,Female,Medium,80,4901223.847782334,18701.25084596599,15.640728254711831,1,1
5915,25,Nairobi,0,Home,Female,Medium,100,4146256.258498491,22323.39042738478,6.619554858448778,0,0
5916,24,Mombasa,0,Home,Female,High,71,3455004.6169051575,28560.874636981327,9.413456455819233,3,0
5917,31,Nairobi,0,Auto,Female,Low,35,3405566.288927289,32477.07114981742,15.231908369087284,4,0
5918,73,Kisumu,2,Home,Female,Low,98,4490318.418704132,7086.73973721703,17.084305395089732,1,0
5919,72,Eldoret,4,Auto,Female,Low,42,1586103.6755004122,8118.92196010003,13.649556645450229,5,0
5920,20,Mombasa,0,Health,Male,High,56,2260936.1773553723,18957.504315794773,18.444661510636337,5,0
5921,67,Mombasa,2,Home,Male,Low,38,3318847.232792999,21379.020687071585,12.401923727189875,5,0
5922,33,Kisumu,1,Auto,Male,High,30,2884770.536925805,17262.14844959508,8.11767631214835,3,0
5923,72,Eldoret,0,Health,Female,Medium,112,4228319.882667848,32682.57521986281,12.460460198588768,5,0
5924,36,Kisumu,2,Home,Male,Medium,23,1863042.9073254194,48220.07830960272,12.239810390413751,5,0
5925,68,Nakuru,0,Health,Female,Low,98,2110589.643169627,30653.314836207424,11.048512479970132,0,0
5926,35,Kisumu,1,Home,Female,Medium,61,1283728.8371506925,9517.459468724723,6.126796383978242,0,0
5927,69,Kisumu,1,Auto,Female,Medium,93,3210961.7561055454,17084.151662836935,13.344977518630492,3,0
5928,33,Nairobi,0,Auto,Male,Medium,23,1982008.42570657,27707.59872901489,16.014710734603167,2,0
5929,25,Kisumu,2,Auto,Male,High,32,2765589.5433318103,16353.225656562907,19.176546767854894,5,0
5930,77,Nairobi,1,Health,Male,Low,68,349862.9113349127,23643.812329841003,9.950206540052694,3,0
5931,50,Eldoret,1,Auto,Male,Low,30,3536717.7603178113,29351.089685089464,15.046212486419773,3,0
5932,66,Mombasa,2,Auto,Male,Medium,28,2686362.062422202,35595.383672922944,16.039061608486843,5,1
5933,29,Nakuru,2,Auto,Male,Medium,70,3724037.379569909,12516.367168904388,13.480959933214255,4,0
5934,79,Nairobi,0,Health,Male,Medium,50,1287609.3481979342,24037.66023119848,7.5796840692837435,4,0
5935,70,Nairobi,0,Health,Female,High,84,4284624.238823174,20985.703690416216,14.322559836536202,2,0
5936,28,Eldoret,0,Home,Female,High,65,4360295.321431824,5703.051364827215,19.551117541545796,4,1
5937,22,Nairobi,2,Auto,Female,Medium,73,2213510.747294793,30496.848207377367,12.129910125133271,3,0
5938,44,Kisumu,1,Home,Female,Medium,17,521522.7967655578,39185.709876792396,14.762593674845936,2,0
5939,29,Eldoret,1,Health,Male,Low,31,2560583.564974222,42661.988708071214,4.7379491986217115,4,0
5940,34,Kisumu,1,Auto,Female,Medium,19,3252756.2832661723,4593.824111619228,13.097477906680888,4,0
5941,23,Nairobi,4,Health,Male,Low,29,3017271.412206224,28664.358407983607,0.6838131424846283,3,0
5942,50,Eldoret,1,Auto,Female,Medium,97,4493456.007704665,49373.025433616414,16.613793016225326,2,0
5943,22,Nairobi,1,Auto,Female,High,69,4595284.63609297,38005.18493635492,4.419426443008145,4,1
5944,74,Eldoret,0,Home,Female,Medium,66,3129595.3599848626,29898.818686473962,1.3064738209258375,1,1
5945,45,Nairobi,0,Home,Male,Medium,93,3229194.3235565056,2461.6667646928163,3.552079444073495,3,0
5946,31,Mombasa,1,Auto,Female,Medium,32,692609.8542701718,4067.4372278901646,9.397646014195281,1,0
5947,22,Nairobi,1,Home,Male,High,31,1997021.8639900316,3607.489480284089,0.8460789597034446,0,0
5948,71,Mombasa,3,Home,Female,Low,76,1684128.3324805077,39905.35849916367,0.6971820110447124,4,0
5949,73,Nairobi,1,Home,Male,High,41,1761841.5441175476,27626.609106411048,10.203830108942606,1,0
5950,76,Eldoret,3,Auto,Male,Medium,33,3650559.6527961106,16000.790986573978,11.36620292627229,0,0
5951,50,Kisumu,0,Home,Male,Medium,20,2465574.234797844,43894.754919976316,6.370880557719794,3,0
5952,79,Nairobi,0,Health,Male,Medium,64,2537663.22882709,40769.89884883033,0.33645159369583677,1,0
5953,67,Mombasa,0,Home,Male,Low,104,1276219.4340883272,39129.63385375163,9.191916140966159,2,0
5954,65,Kisumu,1,Auto,Male,Low,93,877400.1986860579,38917.17231124531,18.373567661781106,3,1
5955,58,Nairobi,0,Home,Female,Low,115,2076353.497229846,10377.747954174914,9.686980357424478,3,0
5956,36,Nairobi,3,Health,Male,High,103,335683.7407603529,43906.54275090333,9.067294415029515,5,0
5957,39,Kisumu,0,Auto,Male,Low,84,839590.9761428877,10645.336150929457,11.170576493440569,2,0
5958,22,Nairobi,0,Health,Male,Medium,17,4101814.0082223844,43297.081363934754,3.2933886693209358,5,0
5959,76,Nairobi,1,Auto,Male,Low,97,2215185.2911463385,44687.304833968876,16.06029877832246,3,0
5960,19,Nairobi,0,Auto,Male,Low,49,4883031.045873473,35906.81470025444,0.6646035911473214,5,1
5961,47,Mombasa,1,Auto,Female,Low,77,71596.14173239042,35736.87082824742,1.125838781969264,0,0
5962,64,Kisumu,2,Auto,Female,Medium,112,4606853.145663813,13774.487370301124,1.1232849509368026,4,0
5963,56,Nairobi,1,Auto,Female,High,18,3279580.9196392503,16343.91426940562,15.85196423140335,3,0
5964,21,Nakuru,0,Home,Female,Low,107,3134478.208571194,29056.282155322147,7.3654738116668135,1,0
5965,50,Eldoret,2,Auto,Female,Low,43,4209860.253666379,29046.76745161368,12.865051121452908,3,0
5966,30,Nairobi,0,Auto,Female,Medium,99,3152596.900292632,17639.72089804494,1.5906989625440238,2,0
5967,37,Nairobi,0,Health,Male,Medium,58,222535.75274528662,44929.51730223463,15.253571649894715,1,1
5968,71,Nakuru,4,Auto,Female,Medium,83,4531323.027688891,7428.9801629032645,6.695685506592028,2,0
5969,24,Kisumu,0,Health,Male,Low,42,4372191.7903945,20088.319285432666,4.310578114408865,3,0
5970,32,Nairobi,2,Home,Male,Medium,48,2623702.804965967,13666.737049607007,14.295304368440016,0,0
5971,40,Kisumu,0,Auto,Male,Low,65,673455.5851128153,46520.20784523673,1.2894901741760645,1,1
5972,31,Mombasa,0,Auto,Female,Medium,31,4116274.153362242,7997.873700052335,9.723769072104439,3,0
